Amp,Realness,Subject,Emotion,Gender,Eye
0.459716569954869,2,5,3,1,32272
0.576322586821913,2,6,3,1,32272
0.600459706567952,2,7,3,1,32272
0.364106669864253,2,8,3,1,32272
0.421070103171516,2,9,3,1,32272
0.736792203025364,2,10,3,1,32272
0.525045676850991,3,1,1,0,12582
0.439066745260318,3,2,1,0,12582
0.455679482722378,3,3,1,0,12582
0.295977013615538,3,4,1,0,12582
0.408371755178422,3,5,1,0,12582
0.487915297662303,3,6,1,0,12582
0.424074508542296,3,7,1,0,12582
0.458784613980785,3,8,1,0,12582
0.460948350052529,3,9,1,0,12582
0.129067600087123,3,10,1,0,12582
0.587508986973263,3,1,1,1,10355
0.358706918130686,3,2,1,1,10355
0.362327371731008,3,3,1,1,10355
0.229407071196143,3,4,1,1,10355
0.407629548618021,3,5,1,1,10355
0.524311016839961,3,6,1,1,10355
0.532384613292211,3,7,1,1,10355
0.520683863256822,3,8,1,1,10355
0.418141183538268,3,9,1,1,10355
0.167444384479108,3,10,1,1,10355
0.460180941128423,3,1,2,0,17477
0.357417910492407,3,2,2,0,17477
0.325825703466006,3,3,2,0,17477
0.311492097260593,3,4,2,0,17477
0.552991438166303,3,5,2,0,17477
0.296151933393907,3,6,2,0,17477
0.610658531971093,3,7,2,0,17477
0.49294214025674,3,8,2,0,17477
0.574615761446785,3,9,2,0,17477
0.175010159416745,3,10,2,0,17477
0.476858977921532,3,1,2,1,13113
0.415213181333893,3,2,2,1,13113
0.594556728190932,3,3,2,1,13113
0.0389261197376168,3,4,2,1,13113
0.581259129682493,3,5,2,1,13113
0.469198324248464,3,6,2,1,13113
0.628446387382419,3,7,2,1,13113
0.491359116788366,3,8,2,1,13113
0.517453567236567,3,9,2,1,13113
0.155259612839593,3,10,2,1,13113
0.440477069440544,3,1,3,0,18402
0.192094921663722,3,2,3,0,18402
0.452424621313967,3,3,3,0,18402
0.169908251460505,3,4,3,0,18402
0.411610352527715,3,5,3,0,18402
0.518237280745222,3,6,3,0,18402
0.573545778989547,3,7,3,0,18402
0.470694131859745,3,8,3,0,18402
0.360451626796225,3,9,3,0,18402
0.151136133564165,3,10,3,0,18402
0.360360176372412,3,1,3,1,14541
0.324528426225911,3,2,3,1,14541
0.646109201424435,3,3,3,1,14541
0.060845309492759,3,4,3,1,14541
0.302008635518215,3,5,3,1,14541
0.483304692091395,3,6,3,1,14541
0.586391792326876,3,7,3,1,14541
0.510422942195811,3,8,3,1,14541
0.417001366396468,3,9,3,1,14541
0.224064079662213,3,10,3,1,14541
0.572709074013004,4,1,1,0,12349
0.318753793983842,4,2,1,0,12349
0.378329275869593,4,3,1,0,12349
0.286107810839907,4,4,1,0,12349
0.467101410711692,4,5,1,0,12349
0.488768025173879,4,6,1,0,12349
0.551832372227478,4,7,1,0,12349
0.579636061499252,4,8,1,0,12349
0.481305307819427,4,9,1,0,12349
0.118158093914695,4,10,1,0,12349
0.431346083719155,4,1,1,1,8266
0.428387474279715,4,2,1,1,8266
0.574692020149578,4,3,1,1,8266
0.280166971116025,4,4,1,1,8266
0.554985807667662,4,5,1,1,8266
0.443495176011344,4,6,1,1,8266
0.604731833699544,4,7,1,1,8266
0.470671955770682,4,8,1,1,8266
0.586062657022042,4,9,1,1,8266
0.0504279636688166,4,10,1,1,8266
0.467144437585028,4,1,2,0,14718
0.284735066985659,4,2,2,0,14718
0.298633858520804,4,3,2,0,14718
0.0833197506364278,4,4,2,0,14718
0.364847046916098,4,5,2,0,14718
0.44632509663112,4,6,2,0,14718
0.541976019830172,4,7,2,0,14718
0.491475550204048,4,8,2,0,14718
0.621293722759913,4,9,2,0,14718
0.0535887654708857,4,10,2,0,14718
0.43994410702741,4,1,2,1,7974
0.427822352157769,4,2,2,1,7974
0.65720860803665,4,3,2,1,7974
0.0968860443327111,4,4,2,1,7974
0.418715039281221,4,5,2,1,7974
0.436630144095296,4,6,2,1,7974
0.574176133891858,4,7,2,1,7974
0.521013284277697,4,8,2,1,7974
0.669582879735834,4,9,2,1,7974
0.255148572227389,4,10,2,1,7974
0.47150785687377,4,1,3,0,14052
0.306725438986838,4,2,3,0,14052
0.358354604236925,4,3,3,0,14052
0.248008576422518,4,4,3,0,14052
0.346866860653714,4,5,3,0,14052
0.530025293695887,4,6,3,0,14052
0.54227255813025,4,7,3,0,14052
0.622792274409249,4,8,3,0,14052
0.551173203215378,4,9,3,0,14052
0.0834657250872116,4,10,3,0,14052
0.356347941853312,4,1,3,1,10712
0.241314237537696,4,2,3,1,10712
0.696706443039969,4,3,3,1,10712
0.17736390914078,4,4,3,1,10712
0.348437178863757,4,5,3,1,10712
0.479583236106833,4,6,3,1,10712
0.535831735930114,4,7,3,1,10712
0.46074695173046,4,8,3,1,10712
0.488303479897694,4,9,3,1,10712
0.33603581464179,4,10,3,1,10712
0.439269593693246,5,1,1,0,4943
0.456992465151182,5,2,1,0,4943
0.324987007396291,5,3,1,0,4943
0.314960660766868,5,4,1,0,4943
0.443276567648735,5,5,1,0,4943
0.475953288641956,5,6,1,0,4943
0.556013861152111,5,7,1,0,4943
0.465388135341438,5,8,1,0,4943
0.478661281987251,5,9,1,0,4943
0.0303892733852756,5,10,1,0,4943
0.582727677834373,5,1,1,1,4534
0.314014566488876,5,2,1,1,4534
0.26329163809736,5,3,1,1,4534
0.605347774531163,5,4,1,1,4534
0.405670994087254,5,5,1,1,4534
0.30333971456755,5,6,1,1,4534
0.444443553315508,5,7,1,1,4534
0.430406508208344,5,8,1,1,4534
0.377681306613238,5,9,1,1,4534
0.589869144000299,5,10,1,1,4534
0.474922859314686,5,1,2,0,5331
0.340612250493232,5,2,2,0,5331
0.37480859459019,5,3,2,0,5331
0.149918298550492,5,4,2,0,5331
0.472236156642574,5,5,2,0,5331
0.39677854771063,5,6,2,0,5331
0.55183661514726,5,7,2,0,5331
0.566353638886411,5,8,2,0,5331
0.514846466521162,5,9,2,0,5331
0.106651818497402,5,10,2,0,5331
0.409121751339084,5,1,2,1,4904
0.257296842581173,5,2,2,1,4904
0.426067726833141,5,3,2,1,4904
0.164420267198895,5,4,2,1,4904
0.376000333709579,5,5,2,1,4904
0.34022164515621,5,6,2,1,4904
0.520500345217166,5,7,2,1,4904
0.464265258724091,5,8,2,1,4904
0.415585694878677,5,9,2,1,4904
