Amp,Realness,Subject,Emotion,Gender,Eye
2.34973060889088,6,10,2,1,4387
4.92119472591268,6,1,3,0,5721
1.0159156836781,6,2,3,0,5721
4.73325230435549,6,3,3,0,5721
0.0574985588257466,6,4,3,0,5721
3.53991790649833,6,5,3,0,5721
4.93201845136823,6,6,3,0,5721
2.83911489125415,6,7,3,0,5721
-1.01945487524932,6,8,3,0,5721
3.15999274651228,6,9,3,0,5721
0.994642705450107,6,10,3,0,5721
4.62837609254566,6,1,3,1,4112
2.09011308573303,6,2,3,1,4112
3.73960164973458,6,3,3,1,4112
0.616181673773117,6,4,3,1,4112
3.25855996707477,6,5,3,1,4112
4.71619960458952,6,6,3,1,4112
3.31309085329086,6,7,3,1,4112
-0.295055889315653,6,8,3,1,4112
2.61195655224704,6,9,3,1,4112
2.07105025079401,6,10,3,1,4112
